2021-05-13 15:22:25,030  INFO | [Ljava.lang.String;@dabb23.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 17 
2021-05-13 16:50:55,048  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 515 was published successfully 
2021-05-13 16:50:55,054  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 515 
2021-05-13 16:50:55,054  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 515 
2021-05-13 16:50:55,054  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.omt.orchestrator.rest.ShipmentRestClientFallback   | Executing shipment fallback for order 515 
2021-05-13 16:51:00,030  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 571 
2021-05-13 16:51:00,031  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 571 
2021-05-13 16:51:00,033  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 531 was published successfully 
2021-05-13 16:51:00,070  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 531 
2021-05-13 16:51:00,070  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 531 
2021-05-13 16:51:00,070  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.omt.orchestrator.rest.ShipmentRestClientFallback   | Executing shipment fallback for order 531 
2021-05-13 16:51:00,072  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 559 
2021-05-13 16:51:00,072  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 559 
2021-05-13 16:51:00,075  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 557 
2021-05-13 16:51:00,075  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 557 
2021-05-13 16:51:05,034  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.o.orchestrator.listener.ItemOutOfStockEventListener | Received an "ItemOutOfStock" for order 547 
2021-05-13 16:51:05,034  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.o.orchestrator.listener.ItemOutOfStockEventListener | Going to call order service to compensate order 547 
2021-05-13 16:51:05,041  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 559 
2021-05-13 16:51:05,041  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 559 
2021-05-13 16:51:05,045  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 573 
2021-05-13 16:51:05,045  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 573 
2021-05-13 16:51:05,057  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 543 was published successfully 
2021-05-13 16:51:05,063  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 543 
2021-05-13 16:51:05,063  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 543 
2021-05-13 16:51:05,064  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.omt.orchestrator.rest.ShipmentRestClientFallback   | Executing shipment fallback for order 543 
2021-05-13 16:51:10,016  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.o.orchestrator.listener.ItemOutOfStockEventListener | Received an "ItemOutOfStock" for order 549 
2021-05-13 16:51:10,016  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.o.orchestrator.listener.ItemOutOfStockEventListener | Going to call order service to compensate order 549 
2021-05-13 16:51:10,017  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 575 
2021-05-13 16:51:10,017  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 575 
2021-05-13 16:51:10,033  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 515 was published successfully 
2021-05-13 16:51:10,042  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 515 
2021-05-13 16:51:10,042  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 515 
2021-05-13 16:51:10,042  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.omt.orchestrator.rest.ShipmentRestClientFallback   | Executing shipment fallback for order 515 
2021-05-13 16:51:15,030  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 519 was published successfully 
2021-05-13 16:51:15,032  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 561 
2021-05-13 16:51:15,032  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 561 
2021-05-13 16:51:15,033  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 519 
2021-05-13 16:51:15,033  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 519 
2021-05-13 16:51:15,036  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 577 
2021-05-13 16:51:15,036  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 577 
2021-05-13 16:51:20,027  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 545 was published successfully 
2021-05-13 16:51:20,030  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 563 
2021-05-13 16:51:20,030  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 563 
2021-05-13 16:51:20,036  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 579 
2021-05-13 16:51:20,036  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 579 
2021-05-13 16:51:20,037  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 545 
2021-05-13 16:51:20,037  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 545 
2021-05-13 16:51:20,075  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 561 
2021-05-13 16:51:20,075  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 561 
2021-05-13 16:51:25,027  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 535 was published successfully 
2021-05-13 16:51:25,031  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 535 
2021-05-13 16:51:25,031  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 535 
2021-05-13 16:51:25,032  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Received a "PaymentReceivedEvent" for order id: 563 
2021-05-13 16:51:25,032  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Going to call shipment service for order id: 563 
2021-05-13 16:51:25,032  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 581 
2021-05-13 16:51:25,032  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 581 
2021-05-13 16:51:25,032  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.o.orchestrator.listener.ItemOutOfStockEventListener | Received an "ItemOutOfStock" for order 551 
2021-05-13 16:51:25,032  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.o.orchestrator.listener.ItemOutOfStockEventListener | Going to call order service to compensate order 551 
2021-05-13 16:51:25,080  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 545 
2021-05-13 16:51:25,080  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 545 
2021-05-13 16:51:30,025  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 523 was published successfully 
2021-05-13 16:51:30,028  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 583 
2021-05-13 16:51:30,028  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 583 
2021-05-13 16:51:30,028  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 523 
2021-05-13 16:51:30,028  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 523 
2021-05-13 16:51:30,029  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.o.orchestrator.listener.ItemOutOfStockEventListener | Received an "ItemOutOfStock" for order 553 
2021-05-13 16:51:30,029  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.o.orchestrator.listener.ItemOutOfStockEventListener | Going to call order service to compensate order 553 
2021-05-13 16:51:30,079  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 563 
2021-05-13 16:51:30,079  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 563 
2021-05-13 16:51:35,022  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 525 was published successfully 
2021-05-13 16:51:35,024  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 565 
2021-05-13 16:51:35,024  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 565 
2021-05-13 16:51:35,026  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 525 
2021-05-13 16:51:35,026  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 585 
2021-05-13 16:51:35,026  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 525 
2021-05-13 16:51:35,026  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 585 
2021-05-13 16:51:35,068  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 535 
2021-05-13 16:51:35,068  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 535 
2021-05-13 16:51:40,025  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 517 was published successfully 
2021-05-13 16:51:40,026  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 517 
2021-05-13 16:51:40,026  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 517 
2021-05-13 16:51:40,026  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 567 
2021-05-13 16:51:40,026  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 567 
2021-05-13 16:51:40,043  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Received a "PaymentReceivedEvent" for order id: 565 
2021-05-13 16:51:40,044  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Going to call shipment service for order id: 565 
2021-05-13 16:51:40,052  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 587 
2021-05-13 16:51:40,052  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 587 
2021-05-13 16:51:40,081  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 545 
2021-05-13 16:51:40,081  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 545 
2021-05-13 16:51:45,034  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Received a "PaymentReceivedEvent" for order id: 567 
2021-05-13 16:51:45,034  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Going to call shipment service for order id: 567 
2021-05-13 16:51:45,034  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 569 
2021-05-13 16:51:45,034  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 569 
2021-05-13 16:51:45,037  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 589 
